connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url,clean_video_title,title_word_count,title_char_count,clean_video_description,description_word_count,description_char_count,sentiment_score,sentiment_label,video_age_days,video_age_hours,view_count_numeric,like_count_numeric,favorite_count_numeric,comment_count_numeric,hashtags,hashtag_count,brand_mentions,brand_count,content_type,total_engagement,engagement_rate,viral_score,quality_score,performance_bucket
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,mp5nanjOul8,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video",A Tony Kakkar Production presents COCA COLA 2 ft. Neha Kakkar & Junior Stream here: ...,https://www.youtube.com/watch?v=mp5nanjOul8,UC-ot0zOmCSxXj2Y59oI1k5g,Tony Kakkar,2025-10-10T05:56:23Z,172892009,725434,0,19904,https://i.ytimg.com/vi/mp5nanjOul8/hqdefault.jpg,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video",12,63,A Tony Kakkar Production presents COCA COLA 2 ft. Neha Kakkar & Junior Stream here: ...,16,87,0.0,Neutral,238,5716.11,172892009,725434,0,19904,,0,coca cola,1,Video,745338,0.4311,100,40,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,_cPHiwPqbqo,"Luka Chuppi: COCA COLA Song | Kartik A, Kriti S | Tony Kakkar Tanishk Bagchi Neha Kakkar Young Desi","Presenting the video song ""Coca Cola"" from the upcoming bollywood movie Dinesh Vijan presents ""Luka Chuppi"". The Movie ...",https://www.youtube.com/watch?v=_cPHiwPqbqo,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,2019-02-04T05:30:09Z,796714436,3043667,0,72990,https://i.ytimg.com/vi/_cPHiwPqbqo/hqdefault.jpg,"Luka Chuppi: COCA COLA Song | Kartik A, Kriti S | Tony Kakkar Tanishk Bagchi Neha Kakkar Young Desi",19,99,"Presenting the video song ""Coca Cola"" from the upcoming bollywood movie Dinesh Vijan presents ""Luka Chuppi"". The Movie ...",19,122,0.1,Neutral,2678,64276.55,796714436,3043667,0,72990,,0,coca cola,1,Video,3116657,0.3912,100,40,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,Yg232sNs8dk,"Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos","Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos ...",https://www.youtube.com/watch?v=Yg232sNs8dk,UC8uibK_HPKNWLYyUyUEK5cg,King Of Crafts,2026-05-30T09:00:04Z,601131,4297,0,96,https://i.ytimg.com/vi/Yg232sNs8dk/hqdefault.jpg,"Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos",15,100,"Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos ...",16,104,0.0,Neutral,6,145.05,601131,4297,0,96,,0,coca cola,1,Video,4393,0.7308,45,40,Medium
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,ffaqVXuWO9o,"#Video | ले ले आई कोका कोला | #Khesari Lal Yadav, #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet",रील बनाये Reel Link :- http://surl.li/brvsv ▻ Album :- ले ले आई कोका कोला ▻ Song :- ले ले आई कोका ...,https://www.youtube.com/watch?v=ffaqVXuWO9o,UCEhWiAKLbWydvPy2ft7K6Uw,Gannayak Films,2022-04-06T00:45:00Z,499519242,2683246,0,119464,https://i.ytimg.com/vi/ffaqVXuWO9o/hqdefault.jpg,"#Video | ले ले आई कोका कोला | #Khesari Lal Yadav, #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet",22,98,रील बनाये Reel Link :- http://surl.li/brvsv ▻ Album :- ले ले आई कोका कोला ▻ Song :- ले ले आई कोका ...,22,101,0.0,Neutral,1521,36513.3,499519242,2683246,0,119464,"Video,Shilpi,Khesari",3,coca cola,1,Video,2802710,0.5611,100,85,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,X6U7xjUJuk8,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi Nav Haryanvi ...,https://www.youtube.com/watch?v=X6U7xjUJuk8,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,2021-01-13T11:00:19Z,192672086,438075,0,3819,https://i.ytimg.com/vi/X6U7xjUJuk8/hqdefault.jpg,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi,18,99,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi Nav Haryanvi ...,21,116,0.1364,Positive,1968,47255.04,192672086,438075,0,3819,,0,,0,Video,441894,0.2294,100,50,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,hHsveDqJSic,&quot;What Happens When a Baby Drinks Coke? 😱 | Shocking Anatomy Visual!&quot;#BabyDrinksCoke #CocaCola#Shorts,BabyDrinksCoke #CocaCola #Anatomy #HealthAwareness #ViralVideo #TikTokTrend #WhatIf #BodyInsideOut #SodaEffects ...,https://www.youtube.com/watch?v=hHsveDqJSic,UCPH6nC5f4VO79d7lflyGTGg,ISLAM NABI,2025-07-21T07:24:47Z,5350586,21555,0,158,https://i.ytimg.com/vi/hHsveDqJSic/hqdefault.jpg,&quot;What Happens When a Baby Drinks Coke? 😱 | Shocking Anatomy Visual!&quot;#BabyDrinksCoke #CocaCola#Shorts,13,110,BabyDrinksCoke #CocaCola #Anatomy #HealthAwareness #ViralVideo #TikTokTrend #WhatIf #BodyInsideOut #SodaEffects ...,10,115,-1.0,Negative,319,7658.64,5350586,21555,0,158,"Shorts,CocaCola,Anatomy,TikTokTrend,BabyDrinksCoke,ViralVideo,BodyInsideOut,SodaEffects,WhatIf,HealthAwareness",11,coke,1,Short,21713,0.4058,85,60,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,Qyy8h6DIYC0,Chocolate Coca Cola,chocolate coke #shorts #cocacola #chocolate #coke #dessert.,https://www.youtube.com/watch?v=Qyy8h6DIYC0,UCA6OsbmA1qlSAZkGSe52cyw,Street Travel Kitchen,2024-07-29T10:43:41Z,24481611,370748,0,237,https://i.ytimg.com/vi/Qyy8h6DIYC0/hqdefault.jpg,Chocolate Coca Cola,3,19,chocolate coke #shorts #cocacola #chocolate #coke #dessert.,7,59,0.0,Neutral,675,16223.32,24481611,370748,0,237,"chocolate,cocacola,shorts,coke,dessert",5,"coca cola,coke",2,Video,370985,1.5154,85,50,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,x6CeWrDyB1k,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups Hello Everyone welcome back to my channel I hope you will ...,https://www.youtube.com/watch?v=x6CeWrDyB1k,UCjiUzhxg0iGckfgpEXQqBYA,Milk Shorts 24,2024-10-20T03:02:57Z,9872249,0,0,33,https://i.ytimg.com/vi/x6CeWrDyB1k/hqdefault.jpg,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups,9,64,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups Hello Everyone welcome back to my channel I hope you will ...,21,126,0.0,Neutral,593,14239.0,9872249,0,0,33,"shorts,chupachups,cocacola",6,coca cola,1,Short,33,0.0003,40,85,Medium
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,K9fbeSshURY,Monster drinks the Coca Cola 🤣 #shorts,,https://www.youtube.com/watch?v=K9fbeSshURY,UCVtD5iA4rUuOK5cQrB_o4ow,Yoeslan,2025-05-25T10:54:00Z,9901346,45920,0,97,https://i.ytimg.com/vi/K9fbeSshURY/hqdefault.jpg,Monster drinks the Coca Cola 🤣 #shorts,7,38,,0,0,0.0,Neutral,375,9023.15,9901346,45920,0,97,shorts,1,coca cola,1,Short,46017,0.4648,70,60,High
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,9UaG7UL5yS4,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song Nav Haryanvi ...,https://www.youtube.com/watch?v=9UaG7UL5yS4,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,2020-09-04T11:29:47Z,953760501,3641290,0,52406,https://i.ytimg.com/vi/9UaG7UL5yS4/hqdefault.jpg,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song,19,99,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song Nav Haryanvi ...,22,116,0.1364,Positive,2099,50398.55,953760501,3641290,0,52406,,0,,0,Video,3693696,0.3873,100,50,Viral
