connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url,clean_video_title,title_word_count,title_char_count,clean_video_description,description_word_count,description_char_count,sentiment_score,sentiment_label,video_age_days,video_age_hours,view_count_numeric,like_count_numeric,favorite_count_numeric,comment_count_numeric,hashtags,hashtag_count,brand_mentions,brand_count,content_type,total_engagement,engagement_rate,viral_score,quality_score,performance_bucket
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,UmV2Noqx05M,Pencilmate Can&#39;t Remember his Password! -in- PENCILMATRIX - Pencilmation Cartoons,0:00 - PENCILMATRIX Pencilmate is stuck in the Password Matrix. More crazy META situations here : 2:47 - A MIDSUMMER ...,https://www.youtube.com/watch?v=UmV2Noqx05M,UCUAL--p3qAa27luR0IYbjZA,Pencilmation,2018-10-09T11:00:02Z,47400017,218729,0,5417,https://i.ytimg.com/vi/UmV2Noqx05M/hqdefault.jpg,Pencilmate Can&#39;t Remember his Password! -in- PENCILMATRIX - Pencilmation Cartoons,10,85,0:00 - PENCILMATRIX Pencilmate is stuck in the Password Matrix. More crazy META situations here : 2:47 - A MIDSUMMER ...,21,120,0.0,Neutral,2795,67103.05,47400017,218729,0,5417,39,1,,0,Video,224146,0.4729,100,70,Viral
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,s5avCJ9MMoA,SkinnyIndonesian24 - PENSI - Pentas Swara Indonesia,SkinnyIndonesian24 (Andovi da Lopez & Jovial da Lopez) mengajak semua orang untuk keliling Indonesia. #PenSI24 ...,https://www.youtube.com/watch?v=s5avCJ9MMoA,UCUTc6457VhzHj-Bt2ejm2BA,skinnyindonesian24,2021-06-14T12:45:13Z,4851685,514722,0,53855,https://i.ytimg.com/vi/s5avCJ9MMoA/hqdefault.jpg,SkinnyIndonesian24 - PENSI - Pentas Swara Indonesia,7,51,SkinnyIndonesian24 (Andovi da Lopez & Jovial da Lopez) mengajak semua orang untuk keliling Indonesia. #PenSI24 ...,16,114,0.0,Neutral,1816,43605.29,4851685,514722,0,53855,PenSI24,1,,0,Video,568577,11.7192,100,60,Viral
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,F85zvsKMsjo,Pencilmate Loses his Shirt! -in- WELL OFF - Pencilmation Cartoons,0:00 - WELL OFF - Pencilmate finds a wishing well! Share YOUR fan art in our FB group here!,https://www.youtube.com/watch?v=F85zvsKMsjo,UCUAL--p3qAa27luR0IYbjZA,Pencilmation,2018-04-27T17:00:01Z,148287282,672833,0,11700,https://i.ytimg.com/vi/F85zvsKMsjo/hqdefault.jpg,Pencilmate Loses his Shirt! -in- WELL OFF - Pencilmation Cartoons,10,65,0:00 - WELL OFF - Pencilmate finds a wishing well! Share YOUR fan art in our FB group here!,19,91,-0.375,Negative,2960,71057.05,148287282,672833,0,11700,,0,,0,Video,684533,0.4616,100,25,Viral
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,SlWllgL_qME,NANG KANGJINSO PENSI OFFICIAL | JIREH UNITED | FEAT. SARLONGKI BEH ,Ne kechok keme pen jongsi nang pun Ledamde neke achak apun Arjapvek nangji kangsai la nanglidung Ne kangthir ne-ot pen ...,https://www.youtube.com/watch?v=SlWllgL_qME,UCJ1qWolFuAvQleRzQi66vSw,Jireh United,2026-04-28T20:05:26Z,48853,2819,0,189,https://i.ytimg.com/vi/SlWllgL_qME/hqdefault.jpg,NANG KANGJINSO PENSI OFFICIAL | JIREH UNITED | FEAT. SARLONGKI BEH,11,66,Ne kechok keme pen jongsi nang pun Ledamde neke achak apun Arjapvek nangji kangsai la nanglidung Ne kangthir ne-ot pen ...,21,122,0.0,Neutral,37,901.96,48853,2819,0,189,,0,,0,Video,3008,6.1572,50,65,Medium
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,kukhCPHNDEY,"Ecco i coltelli che puoi portare e quali no, cosa pensi di questa legge? #mondocoltelli",,https://www.youtube.com/watch?v=kukhCPHNDEY,UCNAVpLaGg4vuXbr9jNI1F8g,Mondo Coltelli,2026-05-28T12:00:10Z,52374,691,0,50,https://i.ytimg.com/vi/kukhCPHNDEY/hqdefault.jpg,"Ecco i coltelli che puoi portare e quali no, cosa pensi di questa legge? #mondocoltelli",15,87,,0,0,0.0,Neutral,7,190.05,52374,691,0,50,mondocoltelli,1,,0,Video,741,1.4148,15,60,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,um79TbOXT4M,Tampil di Pensi Ada yang Panik | Besties,"Pensi dimulai, Elsa menjalankan rencana dan siasat jahatnya mencelakai Alea tapi semuanya gagal. ===== Royalty Free Music ...",https://www.youtube.com/watch?v=um79TbOXT4M,UCCmNN9sUF_uxhMDySf1OqQg,QueenDhi,2026-05-29T04:19:00Z,53377,2457,0,248,https://i.ytimg.com/vi/um79TbOXT4M/hqdefault.jpg,Tampil di Pensi Ada yang Panik | Besties,8,40,"Pensi dimulai, Elsa menjalankan rencana dan siasat jahatnya mencelakai Alea tapi semuanya gagal. ===== Royalty Free Music ...",18,125,0.0,Neutral,7,173.73,53377,2457,0,248,,0,,0,Video,2705,5.0677,50,40,Medium
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,QBEnbMa-mF0,NANG KANGJINSO PENSI / KAROKE WITH LYRICS / KARBI GOSPEL SONG,karoke available on Polson Kathar YT channel do subscribe for more.,https://www.youtube.com/watch?v=QBEnbMa-mF0,UCWKkEG8WVyanjJjDbK36o_w,Polson kathar,2026-05-09T17:09:34Z,2984,93,0,1,https://i.ytimg.com/vi/QBEnbMa-mF0/hqdefault.jpg,NANG KANGJINSO PENSI / KAROKE WITH LYRICS / KARBI GOSPEL SONG,11,61,karoke available on Polson Kathar YT channel do subscribe for more.,11,67,0.0,Neutral,26,640.89,2984,93,0,1,,0,,0,Video,94,3.1501,0,40,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,Ed7qESeGN7A,Kanghon pensi Karbi Filme song from MUNJIN,My handsome actor brother Humbor.,https://www.youtube.com/watch?v=Ed7qESeGN7A,UCXZ3f146_GdCp2_8K3RZXKg,mangal rongphar,2009-05-27T08:26:30Z,654716,3254,0,164,https://i.ytimg.com/vi/Ed7qESeGN7A/hqdefault.jpg,Kanghon pensi Karbi Filme song from MUNJIN,7,42,My handsome actor brother Humbor.,5,33,0.0,Neutral,6218,149233.61,654716,3254,0,164,,0,,0,Video,3418,0.5221,60,25,High
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,IRo8EaL1oUc,pensi bussid,,https://www.youtube.com/watch?v=IRo8EaL1oUc,UCqSe6awG432itJBAlRy7Llg,utara the pulcra style ,2026-06-01T05:41:07Z,1324,26,0,1,https://i.ytimg.com/vi/IRo8EaL1oUc/hqdefault.jpg,pensi bussid,2,12,,0,0,0.0,Neutral,4,100.36,1324,26,0,1,,0,,0,Video,27,2.0393,0,15,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:47:48.651571,zvjbw9AL4UA,Il Giappone NON ci mancherà per quello che pensi,,https://www.youtube.com/watch?v=zvjbw9AL4UA,UCH3tGEnOnx6ql48zZTSiFvw,vandipety,2026-06-01T05:00:04Z,1572,103,0,13,https://i.ytimg.com/vi/zvjbw9AL4UA/hqdefault.jpg,Il Giappone NON ci mancherà per quello che pensi,9,48,,0,0,0.0,Neutral,4,101.05,1572,103,0,13,,0,,0,Video,116,7.3791,0,40,Low
