connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url,clean_video_title,title_word_count,title_char_count,clean_video_description,description_word_count,description_char_count,sentiment_score,sentiment_label,video_age_days,video_age_hours,view_count_numeric,like_count_numeric,favorite_count_numeric,comment_count_numeric,hashtags,hashtag_count,brand_mentions,brand_count,content_type,total_engagement,engagement_rate,viral_score,quality_score,performance_bucket
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,XlOJ1Dg4IPU,PENSI PETRÓPOLIS,"Conheça a infraestrutura da nossa unidade Petrópolis, que fica no endereço Av. Köeller, 130 - Centro, Petrópolis. Agende sua ...",https://www.youtube.com/watch?v=XlOJ1Dg4IPU,UC8vf8kc5FiNj6T9jFV46hiQ,PENSI,2020-10-21T22:36:32Z,3545,69,0,0,https://i.ytimg.com/vi/XlOJ1Dg4IPU/hqdefault.jpg,PENSI PETRÓPOLIS,2,16,"Conheça a infraestrutura da nossa unidade Petrópolis, que fica no endereço Av. Köeller, 130 - Centro, Petrópolis. Agende sua ...",20,128,0.0,Neutral,2052,49259.44,3545,69,0,0,,0,,0,Video,69,1.9464,0,15,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,PvNpVnmZluE,Pensi patient loading,Pensi 2000MA multifunction stretcher is designed to be as ergonomical as possible. Lifting patient from ground is perfomed in ...,https://www.youtube.com/watch?v=PvNpVnmZluE,UC3VLYhwQPWdFEGCMEOhVqjw,Pensi Rescue,2019-10-11T06:42:52Z,1673,4,0,0,https://i.ytimg.com/vi/PvNpVnmZluE/hqdefault.jpg,Pensi patient loading,3,21,Pensi 2000MA multifunction stretcher is designed to be as ergonomical as possible. Lifting patient from ground is perfomed in ...,20,129,0.0,Neutral,2429,58299.33,1673,4,0,0,,0,,0,Video,4,0.2391,0,0,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,P_BVrpm6bT4,A Cosa Pensi,Provided to YouTube by Ricordi A Cosa Pensi · Marco Masini Marco Masini ℗ 1990 SONY BMG MUSIC ENTERTAINMENT (Italy) ...,https://www.youtube.com/watch?v=P_BVrpm6bT4,UCeN29g94G5yPdqivVYAFfHw,Marco Masini - Topic,2015-01-21T14:18:40Z,90810,721,0,3,https://i.ytimg.com/vi/P_BVrpm6bT4/hqdefault.jpg,A Cosa Pensi,3,12,Provided to YouTube by Ricordi A Cosa Pensi · Marco Masini Marco Masini ℗ 1990 SONY BMG MUSIC ENTERTAINMENT (Italy) ...,21,119,0.0,Neutral,4152,99667.74,90810,721,0,3,,0,,0,Video,724,0.7973,15,25,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,SZrEr_w9gPk,Resep pensi biar enak 💃 #masaksimple #masakviral #fyp,,https://www.youtube.com/watch?v=SZrEr_w9gPk,UCwPfncjL7oHJ8SEKCTv-jiQ,KAK TONAIK,2023-12-04T06:26:35Z,7926,50,0,2,https://i.ytimg.com/vi/SZrEr_w9gPk/hqdefault.jpg,Resep pensi biar enak 💃 #masaksimple #masakviral #fyp,8,53,,0,0,0.0,Neutral,914,21939.6,7926,50,0,2,"fyp,masakviral,masaksimple",3,,0,Video,52,0.6561,0,45,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,QC9CCSS1xRQ,Izin Pensi Ff🙂🗿,,https://www.youtube.com/watch?v=QC9CCSS1xRQ,UC3pfghRz3DRv8ZWyikzAoOg,ZARR,2025-06-20T13:45:38Z,1671878,24370,0,671,https://i.ytimg.com/vi/QC9CCSS1xRQ/hqdefault.jpg,Izin Pensi Ff🙂🗿,3,15,,0,0,0.0,Neutral,349,8396.29,1671878,24370,0,671,,0,,0,Video,25041,1.4978,85,15,Viral
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,QYJ5OyNY-5g,KULINER PANTAI PADANG || RESEP PENSI GURIH PEDAS ASIN #candumasak #fyp #fypシ#pensipantaipadang,"Hallo sobat, apa kabar, semoga sehat selalu.. Kali ini saya akan membuat salah satu kuliner yang ada di pantai padang yaitu ...",https://www.youtube.com/watch?v=QYJ5OyNY-5g,UCpHvvsX3_xf8B25QHWbLeZg,Candu Masak,2022-07-24T09:16:12Z,6702,147,0,182,https://i.ytimg.com/vi/QYJ5OyNY-5g/hqdefault.jpg,KULINER PANTAI PADANG || RESEP PENSI GURIH PEDAS ASIN #candumasak #fyp #fypシ#pensipantaipadang,12,94,"Hallo sobat, apa kabar, semoga sehat selalu.. Kali ini saya akan membuat salah satu kuliner yang ada di pantai padang yaitu ...",22,127,0.0,Neutral,1412,33888.78,6702,147,0,182,"candumasak,fyp,pensipantaipadang,fypシ",4,,0,Video,329,4.909,15,85,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,uf82BHeuuSs,Pensi Icaraí I,"Conheça a infraestrutura da nossa unidade Icaraí I, que fica no endereço Rua General Pereira da Silva, 326 - Icaraí, Niterói – RJ.",https://www.youtube.com/watch?v=uf82BHeuuSs,UC8vf8kc5FiNj6T9jFV46hiQ,PENSI,2020-11-05T13:59:01Z,3869,37,0,0,https://i.ytimg.com/vi/uf82BHeuuSs/hqdefault.jpg,Pensi Icaraí I,3,14,"Conheça a infraestrutura da nossa unidade Icaraí I, que fica no endereço Rua General Pereira da Silva, 326 - Icaraí, Niterói – RJ.",23,130,0.0,Neutral,2037,48908.06,3869,37,0,0,,0,,0,Video,37,0.9563,0,25,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,0icok4d9Y1o,Tu Non Sei Ciò che Pensi di Essere: Sei le Azioni che Compi,Vuoi Imparare a Meditare? Scarica Gratis Clarity: https://jo.my/clarity-app - Instagram: ...,https://www.youtube.com/watch?v=0icok4d9Y1o,UCsfXsaO28PnYOtwvEdpKKRg,Dr. Gennaro Romagnoli • PsiNel,2025-09-28T08:00:01Z,7330,629,0,23,https://i.ytimg.com/vi/0icok4d9Y1o/hqdefault.jpg,Tu Non Sei Ciò che Pensi di Essere: Sei le Azioni che Compi,13,59,Vuoi Imparare a Meditare? Scarica Gratis Clarity: https://jo.my/clarity-app - Instagram: ...,11,92,0.0,Neutral,250,6002.05,7330,629,0,23,,0,,0,Video,652,8.895,0,40,Low
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,JxJ8hCvxx1U,"Kalian punya temen main ml gini juga ga,bilang nya pensi eh besok nya main lagi #shorts #lucu #kocak",,https://www.youtube.com/watch?v=JxJ8hCvxx1U,UCVKlLRHMg7jOof8Nf5VZZcg,omped_visual,2025-05-27T08:05:50Z,8134122,194228,0,959,https://i.ytimg.com/vi/JxJ8hCvxx1U/hqdefault.jpg,"Kalian punya temen main ml gini juga ga,bilang nya pensi eh besok nya main lagi #shorts #lucu #kocak",18,100,,0,0,0.1667,Positive,374,8977.95,8134122,194228,0,959,"lucu,shorts,kocak",3,,0,Short,195187,2.3996,85,60,Viral
2,Pepsi Connector,youtube,Pensi,2026-06-01 16:29:32.236571,ruqWQr3TLlY,PENSI TIJUCA I,"Conheça a infraestrutura da nossa unidade Tijuca I, que fica no endereço Rua Ibituruna, 27 - Maracanã. Agende sua visita e ...",https://www.youtube.com/watch?v=ruqWQr3TLlY,UC8vf8kc5FiNj6T9jFV46hiQ,PENSI,2020-10-21T23:12:05Z,13819,193,0,0,https://i.ytimg.com/vi/ruqWQr3TLlY/hqdefault.jpg,PENSI TIJUCA I,3,14,"Conheça a infraestrutura da nossa unidade Tijuca I, que fica no endereço Rua Ibituruna, 27 - Maracanã. Agende sua visita e ...",22,126,0.0,Neutral,2052,49258.85,13819,193,0,0,,0,,0,Video,193,1.3966,15,40,Low
