connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url,clean_video_title,title_word_count,title_char_count,clean_video_description,description_word_count,description_char_count,sentiment_score,sentiment_label,video_age_days,video_age_hours,view_count_numeric,like_count_numeric,favorite_count_numeric,comment_count_numeric,hashtags,hashtag_count,brand_mentions,brand_count,content_type,total_engagement,engagement_rate,viral_score,quality_score,performance_bucket
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,auqBAGuM4YM,How to get M&amp;Ms from endless Pepsi Cola,,https://www.youtube.com/watch?v=auqBAGuM4YM,UCymK_3BWUcoYVVf5D_GmACQ,Tsuriki Show,2025-10-17T05:50:00Z,2872721,13352,0,5,https://i.ytimg.com/vi/auqBAGuM4YM/hqdefault.jpg,How to get M&amp;Ms from endless Pepsi Cola,8,43,,0,0,-0.125,Negative,231,5548.21,2872721,13352,0,5,,0,pepsi,1,Video,13357,0.465,70,40,High
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,3rcj_Zx9j6s,₹20 Mein Extra Fizz and Extra Pepsi.,We are all a little extra sometimes…... Rs. 20 Mein extra fizz and extra Pepsi.,https://www.youtube.com/watch?v=3rcj_Zx9j6s,UC6zgSVc--Pq3_ZpxDhUz5DA,pepsiindia,2026-04-06T06:36:22Z,4927,62,0,1,https://i.ytimg.com/vi/3rcj_Zx9j6s/hqdefault.jpg,₹20 Mein Extra Fizz and Extra Pepsi.,7,36,We are all a little extra sometimes…... Rs. 20 Mein extra fizz and extra Pepsi.,15,79,0.0,Neutral,60,1443.44,4927,62,0,1,,0,pepsi,1,Video,63,1.2787,0,55,Low
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,uyKVKQfLWuY,Release the Michael Jackson Pepsi commercial with his hair on fire 🔥 #standupcomedy #michaeljackson,"Watch my NEW SPECIAL ""London Fog"" https://youtu.be/SaFuOr_iYlE?si=Dsut8K5JdbnQtmOh TOUR DATES: ...",https://www.youtube.com/watch?v=uyKVKQfLWuY,UCzOboYYas9UNLo0fHHkj-qg,Zoltan Kaszas,2026-06-01T21:54:38Z,8717,709,0,16,https://i.ytimg.com/vi/uyKVKQfLWuY/hqdefault.jpg,Release the Michael Jackson Pepsi commercial with his hair on fire 🔥 #standupcomedy #michaeljackson,14,99,"Watch my NEW SPECIAL ""London Fog"" https://youtu.be/SaFuOr_iYlE?si=Dsut8K5JdbnQtmOh TOUR DATES: ...",10,98,0.0,Neutral,3,84.14,8717,709,0,16,"standupcomedy,michaeljackson",2,pepsi,1,Video,725,8.3171,0,75,Low
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,Zqswzic2cSw,Why Europe’s Favorite Soda Flopped in America,"Why did Pepsi Max become a zero‑sugar phenomenon across Europe, but flop in the U.S.? *7 products better than the original: ...",https://www.youtube.com/watch?v=Zqswzic2cSw,UCkWVA1_vkY9GLyuLAre97AQ,The Hustle ,2026-01-29T18:00:43Z,399302,11444,0,1072,https://i.ytimg.com/vi/Zqswzic2cSw/hqdefault.jpg,Why Europe’s Favorite Soda Flopped in America,7,45,"Why did Pepsi Max become a zero‑sugar phenomenon across Europe, but flop in the U.S.? *7 products better than the original: ...",22,127,0.5,Positive,126,3040.04,399302,11444,0,1072,,0,pepsi,1,Video,12516,3.1345,85,80,Viral
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,zZNwi-4Ks-g,How to make PEPSI ice cream! 😋,,https://www.youtube.com/watch?v=zZNwi-4Ks-g,UCFXZBGS7J0IDINQc8xtMqCg,scottsreality,2022-12-15T16:26:19Z,53809793,504944,0,2779,https://i.ytimg.com/vi/zZNwi-4Ks-g/hqdefault.jpg,How to make PEPSI ice cream! 😋,7,30,,0,0,0.0,Neutral,1267,30425.61,53809793,504944,0,2779,,0,pepsi,1,Video,507723,0.9436,100,40,Viral
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,5TE68tsBtsc,Coke vs Campa vs Pepsi vs Thums Up 🥤 Biggest #comparison #foodreview #coke #pepsi,"The biggest comparison of cola drinks in India. Coca Cola , Pepsi , Campa Cola , Thums Up Coke vs Pepsi Coke vs Campa Coke ...",https://www.youtube.com/watch?v=5TE68tsBtsc,UCOrJcJqPMTQtOUXw8g--B4Q,The Honest Opinion,2023-09-30T07:41:00Z,2372848,54889,0,1559,https://i.ytimg.com/vi/5TE68tsBtsc/hqdefault.jpg,Coke vs Campa vs Pepsi vs Thums Up 🥤 Biggest #comparison #foodreview #coke #pepsi,14,81,"The biggest comparison of cola drinks in India. Coca Cola , Pepsi , Campa Cola , Thums Up Coke vs Pepsi Coke vs Campa Coke ...",26,126,0.0,Neutral,979,23498.36,2372848,54889,0,1559,"pepsi,comparison,foodreview,coke",4,"coca cola,coke,pepsi",3,Video,56448,2.3789,100,100,Viral
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,x3RLdAp-c8k,Make A Pepsi Cycle Rickshaw With Robot - Ice Cream Trolley From Pepsi Cans - Electric Bike,Hi Everyone In today's video I want to show you how to make A Pepsi Cycle Rickshaw With Robot - With Pepsi Can . And DC gear ...,https://www.youtube.com/watch?v=x3RLdAp-c8k,UC96wo1jG6H-_hpWrAfoHQBw,H3M,2022-04-06T02:39:41Z,162373313,433232,0,4919,https://i.ytimg.com/vi/x3RLdAp-c8k/hqdefault.jpg,Make A Pepsi Cycle Rickshaw With Robot - Ice Cream Trolley From Pepsi Cans - Electric Bike,17,90,Hi Everyone In today's video I want to show you how to make A Pepsi Cycle Rickshaw With Robot - With Pepsi Can . And DC gear ...,28,128,0.0,Neutral,1521,36511.39,162373313,433232,0,4919,,0,pepsi,1,Video,438151,0.2698,100,65,Viral
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,pPHI2zNf_ww,The Choice | Pepsi | Super Bowl,"Pepsi's Super Bowl LX spot, “The Choice,” directed by Academy Award®–winning filmmaker Taika Waititi, puts taste to the test as ...",https://www.youtube.com/watch?v=pPHI2zNf_ww,UCH47Lk8Qv2Vdr7yu7JHyvug,Pepsi,2026-01-29T15:00:07Z,2638388,54465,0,5277,https://i.ytimg.com/vi/pPHI2zNf_ww/hqdefault.jpg,The Choice | Pepsi | Super Bowl,7,31,"Pepsi's Super Bowl LX spot, “The Choice,” directed by Academy Award®–winning filmmaker Taika Waititi, puts taste to the test as ...",21,131,0.3333,Positive,126,3043.05,2638388,54465,0,5277,,0,pepsi,1,Video,59742,2.2643,100,80,Viral
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,p8k8a6etXiM,₹20 Mein Extra Fizz and Extra Pepsi.,We are all a little extra sometimes…... Rs. 20 Mein extra fizz and extra Pepsi.,https://www.youtube.com/watch?v=p8k8a6etXiM,UC6zgSVc--Pq3_ZpxDhUz5DA,pepsiindia,2026-03-16T14:56:00Z,69924,1575,0,104,https://i.ytimg.com/vi/p8k8a6etXiM/hqdefault.jpg,₹20 Mein Extra Fizz and Extra Pepsi.,7,36,We are all a little extra sometimes…... Rs. 20 Mein extra fizz and extra Pepsi.,15,79,0.0,Neutral,80,1939.11,69924,1575,0,104,,0,pepsi,1,Video,1679,2.4012,50,55,Medium
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:06.809358,stZdE6VetCw,Who will win sprite or pepsi?!😱 #shorts #shortsfeed #shortvideo #viralshorts #challenge,,https://www.youtube.com/watch?v=stZdE6VetCw,UCvxcR3k34ydlpNH28vHCFig,ATROCITY,2025-01-31T13:15:06Z,111918716,610294,0,269,https://i.ytimg.com/vi/stZdE6VetCw/hqdefault.jpg,Who will win sprite or pepsi?!😱 #shorts #shortsfeed #shortvideo #viralshorts #challenge,11,87,,0,0,0.8,Positive,489,11756.8,111918716,610294,0,269,"challenge,viralshorts,shorts,shortsfeed,shortvideo",5,"pepsi,sprite",2,Short,610563,0.5455,85,60,Viral
