connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url,clean_video_title,title_word_count,title_char_count,clean_video_description,description_word_count,description_char_count,sentiment_score,sentiment_label,video_age_days,video_age_hours,view_count_numeric,like_count_numeric,favorite_count_numeric,comment_count_numeric,hashtags,hashtag_count,brand_mentions,brand_count,content_type,total_engagement,engagement_rate,viral_score,quality_score,performance_bucket
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,tzfvONZbp6k,"Coca Cola 2 - Tony Kakkar, Neha Kakkar | Vaishnavi More | Dance | DancingDoll",,https://www.youtube.com/watch?v=tzfvONZbp6k,UCods04oy4WKtmUfzcOCwG-A,Vaishnavi More Dancingdoll,2025-10-24T01:44:21Z,1834195,15705,0,142,https://i.ytimg.com/vi/tzfvONZbp6k/hqdefault.jpg,"Coca Cola 2 - Tony Kakkar, Neha Kakkar | Vaishnavi More | Dance | DancingDoll",15,77,,0,0,0.5,Positive,224,5384.31,1834195,15705,0,142,,0,coca cola,1,Video,15847,0.864,85,40,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,G3h9WKmYvdc,Coca-Cola Water Beads Logo #shorts,,https://www.youtube.com/watch?v=G3h9WKmYvdc,UCatfiM69M9ZnNhOzy0jZ41A,Power Vision,2024-06-20T17:31:23Z,31869939,294879,0,168,https://i.ytimg.com/vi/G3h9WKmYvdc/hqdefault.jpg,Coca-Cola Water Beads Logo #shorts,5,34,,0,0,0.0,Neutral,714,17152.52,31869939,294879,0,168,shorts,1,coca-cola,1,Short,295047,0.9258,85,35,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,2_xcS5xvdcU,What Happened When You Drink Coca-Cola Inside the Human Body-Science in Motion#humanbody #anatomy,,https://www.youtube.com/watch?v=2_xcS5xvdcU,UCylqp0FCVRymRqEL8yIHe0g,Duka Story,2025-07-29T15:04:18Z,17731097,67502,0,555,https://i.ytimg.com/vi/2_xcS5xvdcU/hqdefault.jpg,What Happened When You Drink Coca-Cola Inside the Human Body-Science in Motion#humanbody #anatomy,13,97,,0,0,0.0,Neutral,310,7458.98,17731097,67502,0,555,"anatomy,humanbody",2,coca-cola,1,Video,68057,0.3838,85,60,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,hqnUohxXV0I,Mexico’s deadly Coca-Cola addiction | Unreported World,"Unreported World is in Chiapas, Mexico, the town that drinks the most sugary drinks in the world. Subscribe to our channel for ...",https://www.youtube.com/watch?v=hqnUohxXV0I,UClz-d22g9Lj7agZSbaRKuqA,Unreported World,2021-10-03T15:53:53Z,18615542,187685,0,37109,https://i.ytimg.com/vi/hqnUohxXV0I/hqdefault.jpg,Mexico’s deadly Coca-Cola addiction | Unreported World,7,54,"Unreported World is in Chiapas, Mexico, the town that drinks the most sugary drinks in the world. Subscribe to our channel for ...",23,130,-0.2,Negative,1705,40938.15,18615542,187685,0,37109,,0,coca-cola,1,Video,224794,1.2076,100,80,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,bJ0RrVtC-JE,"Coca Cola 2 | Tony Kakkar, Neha Kakkar, Junior | Instagram Trending Song | Dance Cover",Hey Guys My New Dance Video On ' Coca Cola 2 ' Hope You All Like It❤️ • Coca Cola 2 • ⁠Coca Cola 2 Neha Kakkar • ⁠Coca ...,https://www.youtube.com/watch?v=bJ0RrVtC-JE,UCmcd_PX6BfF-EPJ-1Uht4HA,Deepika Dance Studio,2025-10-25T08:13:58Z,13332020,34984,0,921,https://i.ytimg.com/vi/bJ0RrVtC-JE/hqdefault.jpg,"Coca Cola 2 | Tony Kakkar, Neha Kakkar, Junior | Instagram Trending Song | Dance Cover",16,86,Hey Guys My New Dance Video On ' Coca Cola 2 ' Hope You All Like It❤️ • Coca Cola 2 • ⁠Coca Cola 2 Neha Kakkar • ⁠Coca ...,30,122,0.0,Neutral,223,5353.82,13332020,34984,0,921,,0,coca cola,1,Video,35905,0.2693,85,65,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,IqWF-Vtyhuc,COCA COLA | NEHA KAKKAR | RAMI PRODUCTIONS | LIVE IN QATAR | #viralvideo,,https://www.youtube.com/watch?v=IqWF-Vtyhuc,UCOEoZ1rJy1P_Nx-6fWxa8rw,Rami Productions,2025-01-25T05:00:06Z,4301875,20532,0,144,https://i.ytimg.com/vi/IqWF-Vtyhuc/hqdefault.jpg,COCA COLA | NEHA KAKKAR | RAMI PRODUCTIONS | LIVE IN QATAR | #viralvideo,14,72,,0,0,0.1364,Positive,496,11909.05,4301875,20532,0,144,viralvideo,1,coca cola,1,Video,20676,0.4806,85,60,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,FiyBPYXjS9I,Coca Cola vs Pepsi Cappuccino – Who Did It Better? ☕🥤🔥,It's 2025 and the soda world is going wild! Coca-Cola and Pepsi just dropped their own Cappuccino flavors — but which one ...,https://www.youtube.com/watch?v=FiyBPYXjS9I,UCty1A9UoliV8PZypFHaHQ2Q,CAPPUCCINA,2025-06-22T12:00:27Z,4806007,21826,0,66,https://i.ytimg.com/vi/FiyBPYXjS9I/hqdefault.jpg,Coca Cola vs Pepsi Cappuccino – Who Did It Better? ☕🥤🔥,11,54,It's 2025 and the soda world is going wild! Coca-Cola and Pepsi just dropped their own Cappuccino flavors — but which one ...,23,125,0.5,Positive,347,8350.04,4806007,21826,0,66,,0,"coca cola,coca-cola,pepsi",3,Video,21892,0.4555,70,65,High
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,DTT_8PFk4KM,You will not GUESS until the last moment? #shorts #cocacola #drpepper 🇺🇲,,https://www.youtube.com/watch?v=DTT_8PFk4KM,UCAE8OR_oZ0UrY8lhyn-FH5g,Quiz ASMR,2024-11-16T18:46:44Z,8624235,219824,0,535,https://i.ytimg.com/vi/DTT_8PFk4KM/hqdefault.jpg,You will not GUESS until the last moment? #shorts #cocacola #drpepper 🇺🇲,12,72,,0,0,0.0,Neutral,565,13575.27,8624235,219824,0,535,"shorts,drpepper,cocacola",3,,0,Short,220359,2.5551,85,60,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,qQ7h_91Msog,Real Magic can be a work of art  @cocacola #CokePartner,,https://www.youtube.com/watch?v=qQ7h_91Msog,UCq8DICunczvLuJJq414110A,Zach King,2023-12-20T15:01:00Z,691034106,9433298,0,19149,https://i.ytimg.com/vi/qQ7h_91Msog/hqdefault.jpg,Real Magic can be a work of art @cocacola #CokePartner,10,54,,0,0,0.75,Positive,897,21547.03,691034106,9433298,0,19149,CokePartner,1,coke,1,Video,9452447,1.3679,100,75,Viral
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,VQ1yERRYyT0,Coca-Cola 2 😊♥️ l #dance #trending #reels #cocacola #nehakakkar #tonykakkar #shorts #viral #ytshorts,,https://www.youtube.com/watch?v=VQ1yERRYyT0,UC5TZAUAz11ZlV6Om4ZBBLwA,Shiva's Vlogs,2025-10-22T11:50:49Z,4336304,25683,0,102,https://i.ytimg.com/vi/VQ1yERRYyT0/hqdefault.jpg,Coca-Cola 2 😊♥️ l #dance #trending #reels #cocacola #nehakakkar #tonykakkar #shorts #viral #ytshorts,13,100,,0,0,0.0,Neutral,225,5422.2,4336304,25683,0,102,"dance,reels,cocacola,tonykakkar,shorts,nehakakkar,trending,viral,ytshorts",9,coca-cola,1,Short,25785,0.5946,85,60,Viral
