connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,comment_id,comment_author,comment_text,comment_like_count,comment_published_at,comment_updated_at,comment_url,clean_comment,comment_word_count,comment_char_count,sentiment_score,sentiment_label,subjectivity_score,comment_age_days,comment_age_hours,derived_hashtags,derived_hashtag_count,brand_mentions,brand_count,is_question,is_purchase_intent,is_complaint,comment_like_count_numeric,engagement_score,quality_score,urgency_score
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugz_NucaWAiHmlvfqhd4AaABAg,@TheRiddleReport-i7g,How to order 😅,1,2026-04-10T15:23:01Z,2026-04-10T15:23:01Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugz_NucaWAiHmlvfqhd4AaABAg,How to order 😅,4,14,0.0,Neutral,0.0,55,1338.61,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,True,False,1,1,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzQi9opNKgEuFa3WzR4AaABAg,@nazmeensikandar2357,"My favourite❤❤🎉❤❤,",0,2026-04-09T06:24:44Z,2026-04-09T06:24:44Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzQi9opNKgEuFa3WzR4AaABAg,"My favourite❤❤🎉❤❤,",2,18,0.0,Neutral,0.0,57,1371.58,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwyOcS3OHCXg1o5H7p4AaABAg,@TaniaMasud-l7g,Lemon mango flvr,0,2026-04-04T10:51:32Z,2026-04-04T10:51:32Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwyOcS3OHCXg1o5H7p4AaABAg,Lemon mango flvr,3,16,0.0,Neutral,0.0,61,1487.14,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgxcpNtPnC1x9tm6VjJ4AaABAg,@tulsighosh6704,🚑,0,2026-04-04T05:51:50Z,2026-04-04T05:51:50Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgxcpNtPnC1x9tm6VjJ4AaABAg,🚑,1,1,0.0,Neutral,0.0,62,1492.13,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgyaX2tjtNdJwT3tAsZ4AaABAg,@MannaLal-z1j,Kahan se laya bhai,0,2026-04-02T14:15:05Z,2026-04-02T14:15:05Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgyaX2tjtNdJwT3tAsZ4AaABAg,Kahan se laya bhai,4,18,0.0,Neutral,0.0,63,1531.75,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzFTMdoJY18lyy74Q94AaABAg,@SubhanAhmad-g4f,Red color ka bi hota hai,0,2026-04-02T14:06:58Z,2026-04-02T14:06:58Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzFTMdoJY18lyy74Q94AaABAg,Red color ka bi hota hai,6,24,0.0,Neutral,0.0,63,1531.88,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugyxr5riaoUzxY_bHV14AaABAg,@EagerHiker-gk5tc,Fathima❤❤❤❤❤❤❤ love you ❤❤❤❤❤❤❤❤❤❤😅😅😅😅😅😅😅🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😅😮😮😮😅😢,0,2026-03-28T15:26:28Z,2026-03-28T15:26:28Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugyxr5riaoUzxY_bHV14AaABAg,Fathima❤❤❤❤❤❤❤ love you ❤❤❤❤❤❤❤❤❤❤😅😅😅😅😅😅😅🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😅😮😮😮😅😢,4,65,0.5,Positive,0.6,68,1650.56,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgyRovvMc-jGwpE6B714AaABAg,@SharokhKhan-z6e,WOW ❤❤🎉🎉😂😂,1,2026-03-25T09:25:17Z,2026-03-25T09:25:17Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgyRovvMc-jGwpE6B714AaABAg,WOW ❤❤🎉🎉😂😂,2,10,0.1,Neutral,1.0,72,1728.58,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,1,1,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugx_pZknliDMCSBAWjR4AaABAg,@jenniiferpiiter8868,HALLELUYAH,0,2026-03-21T16:15:39Z,2026-03-21T16:15:39Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugx_pZknliDMCSBAWjR4AaABAg,HALLELUYAH,1,10,0.0,Neutral,0.0,75,1817.74,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugy41IvLrQpza9XFiEl4AaABAg,@dilepthakur1777,❤❤❤😊😊😊,0,2026-03-20T05:16:07Z,2026-03-20T05:16:07Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugy41IvLrQpza9XFiEl4AaABAg,❤❤❤😊😊😊,1,6,0.0,Neutral,0.0,77,1852.73,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzzzulRhteYx2a4H494AaABAg,@HumeraKhan-jw6hm,Kitte ki jai ye,0,2026-03-11T15:07:37Z,2026-03-11T15:07:37Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzzzulRhteYx2a4H494AaABAg,Kitte ki jai ye,4,15,0.0,Neutral,0.0,85,2058.87,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwbuSJYEhADGsoyFyN4AaABAg,@AnilYele-d9d,Main to Abhi Pepsi hi Pi rahi hun,1,2026-03-10T08:05:12Z,2026-03-10T08:05:12Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwbuSJYEhADGsoyFyN4AaABAg,Main to Abhi Pepsi hi Pi rahi hun,8,33,0.1667,Positive,0.3333,87,2089.91,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,1,1,100,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwuDt81uOJl5OG54wd4AaABAg,@Adeena-u1l,Wow Pepsi ki size bahut Moti hai kitni rupiece Ki Hai dahi Wali Hai Kya😂,0,2026-03-04T10:52:07Z,2026-03-04T10:52:07Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwuDt81uOJl5OG54wd4AaABAg,Wow Pepsi ki size bahut Moti hai kitni rupiece Ki Hai dahi Wali Hai Kya😂,15,72,0.1,Neutral,1.0,92,2231.13,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzzzdkpPI9PJXkwxAR4AaABAg,@PanchalMukeshBhai-tu4yz,Khali Pepsi,0,2026-02-26T16:15:17Z,2026-02-26T16:15:17Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzzzdkpPI9PJXkwxAR4AaABAg,Khali Pepsi,2,11,0.0,Neutral,0.0,98,2369.74,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzscxaGPxeu9jwseNh4AaABAg,@HammadKhan-t7l9v,😊😊😊😊😊😊😊😊😂😂😂😂😂😂😂,0,2026-02-24T15:52:47Z,2026-02-24T15:52:47Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzscxaGPxeu9jwseNh4AaABAg,😊😊😊😊😊😊😊😊😂😂😂😂😂😂😂,1,15,0.0,Neutral,0.0,100,2418.12,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzRL_g59ZOMcEOY6i94AaABAg,@FilmiProgram,😅😅😅😅😅😅😢😢😢 ye ladaka pagal he,0,2026-02-05T08:54:57Z,2026-02-05T08:54:57Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzRL_g59ZOMcEOY6i94AaABAg,😅😅😅😅😅😅😢😢😢 ye ladaka pagal he,5,28,0.0,Neutral,0.0,120,2881.08,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwIEy9WFkhNoDtCBUx4AaABAg,@FilmiProgram,1966,0,2026-02-05T08:54:37Z,2026-02-05T08:54:37Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwIEy9WFkhNoDtCBUx4AaABAg,1966,1,4,0.0,Neutral,0.0,120,2881.09,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugz3vYgiuXTCnV7UQAx4AaABAg,@mohammedsattar3100,Mujhe bhi bata sakte ho kya yah kaise,0,2026-01-24T14:30:30Z,2026-01-24T14:30:30Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugz3vYgiuXTCnV7UQAx4AaABAg,Mujhe bhi bata sakte ho kya yah kaise,8,37,0.0,Neutral,0.0,131,3163.49,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugy8V0UZIoGxlbQJbPh4AaABAg,@mohammedsattar3100,Bahut hi acchi video hai,1,2026-01-24T14:30:14Z,2026-01-24T14:30:14Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugy8V0UZIoGxlbQJbPh4AaABAg,Bahut hi acchi video hai,5,24,0.0,Neutral,0.0,131,3163.49,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,1,1,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugw9qewnI2IZXAup0iV4AaABAg,@Puran-g9m,❤❤❤❤❤❤🎉❤❤ ki Dy 😁😁,0,2026-01-19T19:32:41Z,2026-01-19T19:32:41Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugw9qewnI2IZXAup0iV4AaABAg,❤❤❤❤❤❤🎉❤❤ ki Dy 😁😁,4,18,0.0,Neutral,0.0,136,3278.45,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzEsLAcwzIZqVrjng94AaABAg,@AnjuKumari-r7c3v,Myy favourite my bachpan vale juise ❤😂😢😢,4,2026-01-10T20:05:21Z,2026-01-10T20:05:21Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzEsLAcwzIZqVrjng94AaABAg,Myy favourite my bachpan vale juise ❤😂😢😢,7,40,0.0,Neutral,0.0,145,3493.91,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,4,4,100,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugzuw0F55fUAwN5SLu94AaABAg,@AmitSani-zk1cn,👌👌👌,0,2025-12-22T01:21:11Z,2025-12-22T01:21:11Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugzuw0F55fUAwN5SLu94AaABAg,👌👌👌,1,3,0.0,Neutral,0.0,165,3968.64,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzbTcg3QbVjZ6aLYaN4AaABAg,@thehaokipfamily,My favouriye is lychi,0,2025-12-05T20:39:30Z,2025-12-05T20:39:30Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzbTcg3QbVjZ6aLYaN4AaABAg,My favouriye is lychi,4,21,0.0,Neutral,0.0,181,4357.34,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgzdSFn9nI0O9uSMJUt4AaABAg,@DhrubaJyotiBorthakur-d4r,🤤🤤🤤🤤🤤 Wow 😍😍😍🤤🤤,0,2025-12-05T17:06:46Z,2025-12-05T17:06:46Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgzdSFn9nI0O9uSMJUt4AaABAg,🤤🤤🤤🤤🤤 Wow 😍😍😍🤤🤤,3,15,0.1,Neutral,1.0,181,4360.88,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwFba-8UX-HglHeCkp4AaABAg,@TannuDusat-uj7re,Where it is,0,2025-11-23T22:09:35Z,2025-11-23T22:09:35Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwFba-8UX-HglHeCkp4AaABAg,Where it is,3,11,0.0,Neutral,0.0,193,4643.84,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,True,False,0,0,40,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,UgwdRpelj-t7jsaEi7t4AaABAg,@dineshkhasane8200,Coca-Cola and kachi keri😊😊😊😊,1,2025-11-02T07:45:19Z,2025-11-02T07:45:19Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=UgwdRpelj-t7jsaEi7t4AaABAg,Coca-Cola and kachi keri😊😊😊😊,4,28,0.0,Neutral,0.0,215,5162.24,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,"coca-cola,pepsi",2,False,False,False,1,1,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugz0JW7Nmt_Nb82Dp6l4AaABAg,@Deepu-t8b,My favourite flavour is kacchi carry and Coca-Cola ❤❤❤❤,5,2025-10-26T07:57:50Z,2025-10-26T07:57:50Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugz0JW7Nmt_Nb82Dp6l4AaABAg,My favourite flavour is kacchi carry and Coca-Cola ❤❤❤❤,9,55,0.0,Neutral,0.0,222,5330.03,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,"coca-cola,pepsi",2,False,False,False,5,5,100,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugw-xqWYbWvhSq7PJ4l4AaABAg,@aartitripathi5247,I love you mataji,8,2025-10-16T09:08:33Z,2025-10-16T09:08:33Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugw-xqWYbWvhSq7PJ4l4AaABAg,I love you mataji,4,17,0.5,Positive,0.6,232,5568.85,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,8,8,70,0
6,Pepsi,youtube,Pepsi,2026-06-02 13:19:01.770876,cAGc386SM7E,Pepsi😍Childhood Memories #shorts #viral #shortvideo #youtubeshorts #ytshorts #icecream #pepsi,Ugzi3nh3UwQAxabBBsl4AaABAg,@DhakapostOnline-c7q,আইসছপপ খেতে হবে কিনা অনেক রং আছে।,1,2025-10-15T08:41:26Z,2025-10-15T08:41:26Z,https://www.youtube.com/watch?v=cAGc386SM7E&lc=Ugzi3nh3UwQAxabBBsl4AaABAg,আইসছপপ খেতে হবে কিনা অনেক রং আছে।,7,33,0.0,Neutral,0.0,233,5593.31,"ytshorts,youtubeshorts,icecream,pepsi,shortvideo,viral,shorts",7,pepsi,1,False,False,False,1,1,100,0
