connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,mp5nanjOul8,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video",A Tony Kakkar Production presents COCA COLA 2 ft. Neha Kakkar & Junior Stream here: ...,https://www.youtube.com/watch?v=mp5nanjOul8,UC-ot0zOmCSxXj2Y59oI1k5g,Tony Kakkar,2025-10-10T05:56:23Z,172892009,725434,0,19904,https://i.ytimg.com/vi/mp5nanjOul8/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,_cPHiwPqbqo,"Luka Chuppi: COCA COLA Song | Kartik A, Kriti S | Tony Kakkar Tanishk Bagchi Neha Kakkar Young Desi","Presenting the video song ""Coca Cola"" from the upcoming bollywood movie Dinesh Vijan presents ""Luka Chuppi"". The Movie ...",https://www.youtube.com/watch?v=_cPHiwPqbqo,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,2019-02-04T05:30:09Z,796714436,3043667,0,72990,https://i.ytimg.com/vi/_cPHiwPqbqo/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,Yg232sNs8dk,"Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos","Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos ...",https://www.youtube.com/watch?v=Yg232sNs8dk,UC8uibK_HPKNWLYyUyUEK5cg,King Of Crafts,2026-05-30T09:00:04Z,601131,4297,0,96,https://i.ytimg.com/vi/Yg232sNs8dk/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,ffaqVXuWO9o,"#Video | ले ले आई कोका कोला | #Khesari Lal Yadav, #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet",रील बनाये Reel Link :- http://surl.li/brvsv ▻ Album :- ले ले आई कोका कोला ▻ Song :- ले ले आई कोका ...,https://www.youtube.com/watch?v=ffaqVXuWO9o,UCEhWiAKLbWydvPy2ft7K6Uw,Gannayak Films,2022-04-06T00:45:00Z,499519242,2683246,0,119464,https://i.ytimg.com/vi/ffaqVXuWO9o/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,X6U7xjUJuk8,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi,Coco Cola (Lyrical Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2021 | Nav Haryanvi Nav Haryanvi ...,https://www.youtube.com/watch?v=X6U7xjUJuk8,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,2021-01-13T11:00:19Z,192672086,438075,0,3819,https://i.ytimg.com/vi/X6U7xjUJuk8/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,hHsveDqJSic,&quot;What Happens When a Baby Drinks Coke? 😱 | Shocking Anatomy Visual!&quot;#BabyDrinksCoke #CocaCola#Shorts,BabyDrinksCoke #CocaCola #Anatomy #HealthAwareness #ViralVideo #TikTokTrend #WhatIf #BodyInsideOut #SodaEffects ...,https://www.youtube.com/watch?v=hHsveDqJSic,UCPH6nC5f4VO79d7lflyGTGg,ISLAM NABI,2025-07-21T07:24:47Z,5350586,21555,0,158,https://i.ytimg.com/vi/hHsveDqJSic/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,Qyy8h6DIYC0,Chocolate Coca Cola,chocolate coke #shorts #cocacola #chocolate #coke #dessert.,https://www.youtube.com/watch?v=Qyy8h6DIYC0,UCA6OsbmA1qlSAZkGSe52cyw,Street Travel Kitchen,2024-07-29T10:43:41Z,24481611,370748,0,237,https://i.ytimg.com/vi/Qyy8h6DIYC0/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,x6CeWrDyB1k,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups Hello Everyone welcome back to my channel I hope you will ...,https://www.youtube.com/watch?v=x6CeWrDyB1k,UCjiUzhxg0iGckfgpEXQqBYA,Milk Shorts 24,2024-10-20T03:02:57Z,9872249,0,0,33,https://i.ytimg.com/vi/x6CeWrDyB1k/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,K9fbeSshURY,Monster drinks the Coca Cola 🤣 #shorts,,https://www.youtube.com/watch?v=K9fbeSshURY,UCVtD5iA4rUuOK5cQrB_o4ow,Yoeslan,2025-05-25T10:54:00Z,9901346,45920,0,97,https://i.ytimg.com/vi/K9fbeSshURY/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,9UaG7UL5yS4,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song Nav Haryanvi ...,https://www.youtube.com/watch?v=9UaG7UL5yS4,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,2020-09-04T11:29:47Z,953760501,3641290,0,52406,https://i.ytimg.com/vi/9UaG7UL5yS4/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,Bn140W6ZRaw,Piyegi Coca Cola? 🥤😍🔥 #CocaCola2 #Tonykakkar,,https://www.youtube.com/watch?v=Bn140W6ZRaw,UC-ot0zOmCSxXj2Y59oI1k5g,Tony Kakkar,2025-10-24T09:30:11Z,7165707,48547,0,166,https://i.ytimg.com/vi/Bn140W6ZRaw/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 16:47:50.435676,hqnUohxXV0I,Mexico’s deadly Coca-Cola addiction | Unreported World,"Unreported World is in Chiapas, Mexico, the town that drinks the most sugary drinks in the world. Subscribe to our channel for ...",https://www.youtube.com/watch?v=hqnUohxXV0I,UClz-d22g9Lj7agZSbaRKuqA,Unreported World,2021-10-03T15:53:53Z,18615822,187686,0,37109,https://i.ytimg.com/vi/hqnUohxXV0I/hqdefault.jpg
