connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,t0MBnNB3XMI,Coca cola 2 dance | Sanchit Chanana | @TonyKakkar | @nehakakkar | #bollywooddance #,Reels #Trending #Viral #ytshorts #Dance ========================================== Welcome To My Youtube ...,https://www.youtube.com/watch?v=t0MBnNB3XMI,UChd4CSScNwY7XYTLFgsPcLg,Sanchitstyle,2025-10-26T15:37:53Z,8041436,46398,0,267,https://i.ytimg.com/vi/t0MBnNB3XMI/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,VQ1yERRYyT0,Coca-Cola 2 😊♥️ l #dance #trending #reels #cocacola #nehakakkar #tonykakkar #shorts #viral #ytshorts,,https://www.youtube.com/watch?v=VQ1yERRYyT0,UC5TZAUAz11ZlV6Om4ZBBLwA,Shiva's Vlogs,2025-10-22T11:50:49Z,4347002,25719,0,102,https://i.ytimg.com/vi/VQ1yERRYyT0/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,bJ0RrVtC-JE,"Coca Cola 2 | Tony Kakkar, Neha Kakkar, Junior | Instagram Trending Song | Dance Cover",Hey Guys My New Dance Video On ' Coca Cola 2 ' Hope You All Like It❤️ • Coca Cola 2 • ⁠Coca Cola 2 Neha Kakkar • ⁠Coca ...,https://www.youtube.com/watch?v=bJ0RrVtC-JE,UCmcd_PX6BfF-EPJ-1Uht4HA,Deepika Dance Studio,2025-10-25T08:13:58Z,13358501,35029,0,924,https://i.ytimg.com/vi/bJ0RrVtC-JE/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,LMDkzU8q71c,Coca Cola espuma this video was posted in 2021,,https://www.youtube.com/watch?v=LMDkzU8q71c,UCxbMofUAUQLVU3Dn34xf1WA,GrayNolaa,2021-12-04T03:23:57Z,4883174,99465,0,1810,https://i.ytimg.com/vi/LMDkzU8q71c/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,qQ7h_91Msog,Real Magic can be a work of art  @cocacola #CokePartner,,https://www.youtube.com/watch?v=qQ7h_91Msog,UCq8DICunczvLuJJq414110A,Zach King,2023-12-20T15:01:00Z,691314230,9432801,0,19154,https://i.ytimg.com/vi/qQ7h_91Msog/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,FiyBPYXjS9I,Coca Cola vs Pepsi Cappuccino – Who Did It Better? ☕🥤🔥,It's 2025 and the soda world is going wild! Coca-Cola and Pepsi just dropped their own Cappuccino flavors — but which one ...,https://www.youtube.com/watch?v=FiyBPYXjS9I,UCty1A9UoliV8PZypFHaHQ2Q,CAPPUCCINA,2025-06-22T12:00:27Z,4827782,21917,0,66,https://i.ytimg.com/vi/FiyBPYXjS9I/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,ns0jvVmkfsU,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video#dance #viralvideo #funny #ytshorts",,https://www.youtube.com/watch?v=ns0jvVmkfsU,UCo5FX2VNw8JLgv3EFvjmTVw,its vishal44k ,2025-10-17T05:39:13Z,8189251,45801,0,112,https://i.ytimg.com/vi/ns0jvVmkfsU/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,YMuTloL20O0,"LYRICAL: COCA COLA | Luka Chuppi | Kartik A, Kriti S | Tanishk B  Neha Kakkar Tony Kakkar Young Desi","Presenting the video song ""Coca Cola"" With LYRICS from the upcoming bollywood movie Dinesh Vijan presents ""Luka Chuppi"".",https://www.youtube.com/watch?v=YMuTloL20O0,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,2019-02-12T10:30:01Z,261678496,908528,0,14774,https://i.ytimg.com/vi/YMuTloL20O0/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,og0BBq70DHk,Coca-Cola Water Beads Logo,,https://www.youtube.com/watch?v=og0BBq70DHk,UCatfiM69M9ZnNhOzy0jZ41A,Power Vision,2023-04-17T19:50:32Z,91311578,978678,0,1144,https://i.ytimg.com/vi/og0BBq70DHk/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,7XMJK_O_QAo,How I secretly drink coca-Cola,,https://www.youtube.com/watch?v=7XMJK_O_QAo,UCTSM3XD2PIUwXpuaeW11kkw,mountainlion5,2025-07-29T12:00:14Z,12763720,72019,0,51,https://i.ytimg.com/vi/7XMJK_O_QAo/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,HRAeeDfYois,CHOTU DADA KA COCA COLA |&quot; छोटू दादा का कोका कोला &quot; Khandesh Hindi Comedy | Chotu Comedy Video,आ गया छोटू दादा का कोका कोला दोस्तों क्या हुआ जब छोटू ने किसी से 50 ...,https://www.youtube.com/watch?v=HRAeeDfYois,UC5tuYcCdiKuF5Y2ZonuarwA,Jkk Entertainment,2021-10-07T06:01:10Z,95968269,490790,0,4837,https://i.ytimg.com/vi/HRAeeDfYois/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,zn43TUTNHZ8,"EXPERIMENT: Giant Toothpaste Eruption from Coca-Cola, Mtn Dew, Fanta vs Mentos in big Underground",Giant #CocaCola #Mentos.,https://www.youtube.com/watch?v=zn43TUTNHZ8,UCsIpNBcovgWNOQ_Lge7PnMw,Toys King,2023-08-09T06:00:27Z,87637972,414786,0,9367,https://i.ytimg.com/vi/zn43TUTNHZ8/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,SXjB3wJ5C-A,Mero Balma Ghano Syano #somisharma #ytshorts #dance #cityparkjaipur #haryanvisong #cocacola,,https://www.youtube.com/watch?v=SXjB3wJ5C-A,UCMvJuzB3dAdCuuUA3coaEww,Somi Sharma Vlog,2025-07-27T12:09:09Z,1326656,14835,0,153,https://i.ytimg.com/vi/SXjB3wJ5C-A/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,lbDTfgF0zGU,COCA COLA LABUBU #babythree #unboxing #popmart #blindbox #viralshorts #labubu #cocacola #rose,popmart.,https://www.youtube.com/watch?v=lbDTfgF0zGU,UC_YNWN1l9u5vzabZAJ0bPtg,Hannah NG,2025-04-04T21:00:41Z,1219692,8495,0,91,https://i.ytimg.com/vi/lbDTfgF0zGU/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,LrNYl_mJAbE,Coca-Cola for Baby by Tsuriki Show,Watch us also here - https://vk.com/club221210689.,https://www.youtube.com/watch?v=LrNYl_mJAbE,UCymK_3BWUcoYVVf5D_GmACQ,Tsuriki Show,2025-03-22T07:45:01Z,9704360,66762,0,41,https://i.ytimg.com/vi/LrNYl_mJAbE/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,DTT_8PFk4KM,You will not GUESS until the last moment? #shorts #cocacola #drpepper 🇺🇲,,https://www.youtube.com/watch?v=DTT_8PFk4KM,UCAE8OR_oZ0UrY8lhyn-FH5g,Quiz ASMR,2024-11-16T18:46:44Z,8635024,219826,0,535,https://i.ytimg.com/vi/DTT_8PFk4KM/hqdefault.jpg
