connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,mp5nanjOul8,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video",A Tony Kakkar Production presents COCA COLA 2 ft. Neha Kakkar & Junior Stream here: ...,https://www.youtube.com/watch?v=mp5nanjOul8,UC-ot0zOmCSxXj2Y59oI1k5g,Tony Kakkar,2025-10-10T05:56:23Z,172871593,725375,0,19904,https://i.ytimg.com/vi/mp5nanjOul8/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,Yg232sNs8dk,"Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos","Experiment: Giant Rainbow Excavator Crane hole Eruption from Balloons of Orbeez, Coca Cola vs Mentos ...",https://www.youtube.com/watch?v=Yg232sNs8dk,UC8uibK_HPKNWLYyUyUEK5cg,King Of Crafts,2026-05-30T09:00:04Z,599159,4292,0,96,https://i.ytimg.com/vi/Yg232sNs8dk/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,ffaqVXuWO9o,"#Video | ले ले आई कोका कोला | #Khesari Lal Yadav, #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet",रील बनाये Reel Link :- http://surl.li/brvsv ▻ Album :- ले ले आई कोका कोला ▻ Song :- ले ले आई कोका ...,https://www.youtube.com/watch?v=ffaqVXuWO9o,UCEhWiAKLbWydvPy2ft7K6Uw,Gannayak Films,2022-04-06T00:45:00Z,499511011,2683209,0,119458,https://i.ytimg.com/vi/ffaqVXuWO9o/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,hHsveDqJSic,&quot;What Happens When a Baby Drinks Coke? 😱 | Shocking Anatomy Visual!&quot;#BabyDrinksCoke #CocaCola#Shorts,BabyDrinksCoke #CocaCola #Anatomy #HealthAwareness #ViralVideo #TikTokTrend #WhatIf #BodyInsideOut #SodaEffects ...,https://www.youtube.com/watch?v=hHsveDqJSic,UCPH6nC5f4VO79d7lflyGTGg,ISLAM NABI,2025-07-21T07:24:47Z,5348843,21545,0,158,https://i.ytimg.com/vi/hHsveDqJSic/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,Qyy8h6DIYC0,Chocolate Coca Cola,chocolate coke #shorts #cocacola #chocolate #coke #dessert.,https://www.youtube.com/watch?v=Qyy8h6DIYC0,UCA6OsbmA1qlSAZkGSe52cyw,Street Travel Kitchen,2024-07-29T10:43:41Z,24472304,370589,0,237,https://i.ytimg.com/vi/Qyy8h6DIYC0/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,x6CeWrDyB1k,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups,Coca cola and chupa chups lollipop #shorts #cocacola #chupachups Hello Everyone welcome back to my channel I hope you will ...,https://www.youtube.com/watch?v=x6CeWrDyB1k,UCjiUzhxg0iGckfgpEXQqBYA,Milk Shorts 24,2024-10-20T03:02:57Z,9869537,0,0,33,https://i.ytimg.com/vi/x6CeWrDyB1k/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,K9fbeSshURY,Monster drinks the Coca Cola 🤣 #shorts,,https://www.youtube.com/watch?v=K9fbeSshURY,UCVtD5iA4rUuOK5cQrB_o4ow,Yoeslan,2025-05-25T10:54:00Z,9899194,45909,0,97,https://i.ytimg.com/vi/K9fbeSshURY/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,Bn140W6ZRaw,Piyegi Coca Cola? 🥤😍🔥 #CocaCola2 #Tonykakkar,,https://www.youtube.com/watch?v=Bn140W6ZRaw,UC-ot0zOmCSxXj2Y59oI1k5g,Tony Kakkar,2025-10-24T09:30:11Z,7163438,48537,0,166,https://i.ytimg.com/vi/Bn140W6ZRaw/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,aK0suouVNE8,Balloon vs Coca Cola AURA +9999 😱🥤💀 #shorts #khamitovy #martaandrustam,Balloon vs Coca Cola AURA +9999 #comedy #tiktok #viral #funny #balloon #cocacola #vs #coke #aura Don't forget to turn ...,https://www.youtube.com/watch?v=aK0suouVNE8,UCm-Qr3k89gtXcuv2jL29XFw,Marta and Rustam,2025-08-13T13:00:01Z,7205175,35187,0,41,https://i.ytimg.com/vi/aK0suouVNE8/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,9UaG7UL5yS4,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song,COCO COLA (Official Video) Ruchika Jangid | Kay D | New Haryanvi Songs Haryanavi 2020 | New DJ Song Nav Haryanvi ...,https://www.youtube.com/watch?v=9UaG7UL5yS4,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,2020-09-04T11:29:47Z,953758237,3641279,0,52406,https://i.ytimg.com/vi/9UaG7UL5yS4/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,tzfvONZbp6k,"Coca Cola 2 - Tony Kakkar, Neha Kakkar | Vaishnavi More | Dance | DancingDoll",,https://www.youtube.com/watch?v=tzfvONZbp6k,UCods04oy4WKtmUfzcOCwG-A,Vaishnavi More Dancingdoll,2025-10-24T01:44:21Z,1834195,15705,0,142,https://i.ytimg.com/vi/tzfvONZbp6k/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,G3h9WKmYvdc,Coca-Cola Water Beads Logo #shorts,,https://www.youtube.com/watch?v=G3h9WKmYvdc,UCatfiM69M9ZnNhOzy0jZ41A,Power Vision,2024-06-20T17:31:23Z,31869939,294879,0,168,https://i.ytimg.com/vi/G3h9WKmYvdc/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,2_xcS5xvdcU,What Happened When You Drink Coca-Cola Inside the Human Body-Science in Motion#humanbody #anatomy,,https://www.youtube.com/watch?v=2_xcS5xvdcU,UCylqp0FCVRymRqEL8yIHe0g,Duka Story,2025-07-29T15:04:18Z,17731097,67502,0,555,https://i.ytimg.com/vi/2_xcS5xvdcU/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,hqnUohxXV0I,Mexico’s deadly Coca-Cola addiction | Unreported World,"Unreported World is in Chiapas, Mexico, the town that drinks the most sugary drinks in the world. Subscribe to our channel for ...",https://www.youtube.com/watch?v=hqnUohxXV0I,UClz-d22g9Lj7agZSbaRKuqA,Unreported World,2021-10-03T15:53:53Z,18615542,187685,0,37109,https://i.ytimg.com/vi/hqnUohxXV0I/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,bJ0RrVtC-JE,"Coca Cola 2 | Tony Kakkar, Neha Kakkar, Junior | Instagram Trending Song | Dance Cover",Hey Guys My New Dance Video On ' Coca Cola 2 ' Hope You All Like It❤️ • Coca Cola 2 • ⁠Coca Cola 2 Neha Kakkar • ⁠Coca ...,https://www.youtube.com/watch?v=bJ0RrVtC-JE,UCmcd_PX6BfF-EPJ-1Uht4HA,Deepika Dance Studio,2025-10-25T08:13:58Z,13332020,34984,0,921,https://i.ytimg.com/vi/bJ0RrVtC-JE/hqdefault.jpg
1,Coca Cola YouTube Monitor,youtube,coca cola,2026-06-01 15:20:26.392452,IqWF-Vtyhuc,COCA COLA | NEHA KAKKAR | RAMI PRODUCTIONS | LIVE IN QATAR | #viralvideo,,https://www.youtube.com/watch?v=IqWF-Vtyhuc,UCOEoZ1rJy1P_Nx-6fWxa8rw,Rami Productions,2025-01-25T05:00:06Z,4301875,20532,0,144,https://i.ytimg.com/vi/IqWF-Vtyhuc/hqdefault.jpg
