connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,comment_id,comment_author,comment_text,comment_like_count,comment_published_at,comment_updated_at,comment_url
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,GZD3e3Mi_eo,Tata Motors PV Future — Growth Ahead or Reverse Gear? BULL vs BEAR,Ugy335shgQTf58q_NRJ4AaABAg,@Star-ds4sd,Good,0,2026-04-10T02:33:43Z,2026-04-10T02:33:43Z,https://www.youtube.com/watch?v=GZD3e3Mi_eo&lc=Ugy335shgQTf58q_NRJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,GZD3e3Mi_eo,Tata Motors PV Future — Growth Ahead or Reverse Gear? BULL vs BEAR,UgztIRBSSwAKZNhGdeR4AaABAg,@powerofmarket1988,चलो इन्होंने नेगेटिव कहा है तो मैने सही किया 50% कैपिटल deployed in pv😅😅😅😅 10 percent in last 3 day,2,2026-04-08T13:53:16Z,2026-04-08T13:53:41Z,https://www.youtube.com/watch?v=GZD3e3Mi_eo&lc=UgztIRBSSwAKZNhGdeR4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,GZD3e3Mi_eo,Tata Motors PV Future — Growth Ahead or Reverse Gear? BULL vs BEAR,Ugy0SF0CcOeoqG6L9h94AaABAg,@DipteshNaik,Aaj dhuan dhuan . Bought at 298.64,4,2026-04-08T05:04:54Z,2026-04-08T05:04:54Z,https://www.youtube.com/watch?v=GZD3e3Mi_eo&lc=Ugy0SF0CcOeoqG6L9h94AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,GZD3e3Mi_eo,Tata Motors PV Future — Growth Ahead or Reverse Gear? BULL vs BEAR,Ugz3MsDP12x20b70YC54AaABAg,@thequestps,❤,0,2026-04-07T20:14:13Z,2026-04-07T20:14:13Z,https://www.youtube.com/watch?v=GZD3e3Mi_eo&lc=Ugz3MsDP12x20b70YC54AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,yobwaIkhkLU,Tata Motors Passenger Vehicle Monthly Update I TMPV SHARE DIVIDEND I TATA MOTORS SHARE I TMCV,UgzygCU61rdDLB0EyzZ4AaABAg,@vijaychouhan1809,Thanks,0,2026-06-01T18:11:11Z,2026-06-01T18:11:11Z,https://www.youtube.com/watch?v=yobwaIkhkLU&lc=UgzygCU61rdDLB0EyzZ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgyRoMrMQ8-m2MIQBvl4AaABAg,@prabeee,എന്നുള്ള വാക്കുകൾ ഞങ്ങൾക്ക് ഉദ്ദേശിച്ചത്,6,2026-05-06T08:15:24Z,2026-05-06T08:15:24Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgyRoMrMQ8-m2MIQBvl4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgwEs4BLUkousp-Z3cJ4AaABAg,@prabeee,സ്വാഗതം,4,2026-05-06T08:15:05Z,2026-05-06T08:15:05Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgwEs4BLUkousp-Z3cJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgxoxOry53lVPIAPs594AaABAg,@muslimpeace-e4w,ghgjhgjgjghggy so tight ykhkh❤🎉,0,2026-04-18T13:13:47Z,2026-04-18T13:13:47Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgxoxOry53lVPIAPs594AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgxnqUTH48EJGI_qK7J4AaABAg,@IrfanAli-tb6rk,Htufutuuf,0,2026-03-26T08:02:03Z,2026-03-26T08:02:03Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgxnqUTH48EJGI_qK7J4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,Ugx-Lw2wPaprxSJxaA94AaABAg,@kumarthapa7068,One chocolate,3,2026-02-27T07:09:32Z,2026-02-27T07:09:32Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=Ugx-Lw2wPaprxSJxaA94AaABAg
